dishId,cluster,ingredientName
16665,4,"['蝦子', '腰果', '薑', '蔥', '玉米粉']"
16666,3,"['鴻喜菇', '金針菇', '香菇', '雞蛋豆腐', '蔥', '紹興酒']"
16678,4,"['里肌肉', '木耳', '蔥', '蒜頭', '太白粉']"
16682,2,"['米', '高麗菜', '紅蘿蔔', '香菇', '蔥', '蒜頭', '蝦子', '紹興酒']"
16687,0,"['低筋麵粉', '奶粉', '起司', '雞蛋', '鳳梨']"
16691,1,"['米', '火腿', '青江菜', '蝦子']"
16706,2,"['大白菜', '紅蘿蔔', '木耳', '蒜頭', '紹興酒']"
16709,1,"['蘆筍', '紅蘿蔔', '里肌肉']"
16720,3,"['米粉', '太白粉', '蝦子']"
16733,2,"['雞腿', '高麗菜', '蝦子', '杏鮑菇', '起司', '米', '香菜', '番茄', '白酒']"
16737,3,['雞蛋']
16746,4,"['馬鈴薯', '香菇', '蒜頭', '蔥', '雞蛋', '太白粉']"
16747,4,"['黃瓜', '杏鮑菇', '蔥', '蒜頭']"
16748,4,"['南瓜', '雞腿', '香菇', '洋菇', '蔥', '薑', '紹興酒']"
16749,4,"['白飯', '香腸', '蔥', '海苔', '雞蛋', '杏鮑菇']"
16753,0,"['高筋麵粉', '牛奶', '酵母', '薑', '鹹蛋', '玉米', '火腿', '起司']"
16755,0,"['玉米', '高湯', '雞蛋']"
16757,4,"['糯米', '豬絞肉', '蝦子', '荸薺', '香菜', '太白粉', '雞蛋', '薑', '紹興酒']"
16761,3,"['蔓越莓', '山藥']"
16765,0,"['牛奶', '雞蛋', '中筋麵粉', '低筋麵粉', '鳳梨']"
16769,3,"['魚漿', '地瓜']"
16772,2,"['馬鈴薯', '紅蘿蔔', '雞腿', '花椰菜', '拉麵', '洋蔥', '鮮奶油']"
16780,4,"['南瓜', '地瓜', '蘋果', '檸檬', '葡萄乾', '核桃', '鮮奶油']"
16785,0,"['雞蛋', '中筋麵粉', '韭菜']"
16788,0,"['雞蛋', '低筋麵粉']"
16789,3,"['草莓', '巧克力', '吐司']"
16793,4,"['白蘿蔔', '蔥']"
16804,1,"['雞胸肉', '洋蔥', '米', '白酒', '香菇', '高湯', '起司', '蝦子']"
16806,4,"['蛤蜊', '薑', '蔥', '九層塔']"
16811,1,"['豬肉', '高麗菜', '杏鮑菇', '蒜頭']"
16835,4,"['排骨', '栗子', '薑', '蔥']"
16846,3,"['檸檬', '草莓']"
16851,2,"['火腿', '高湯', '高麗菜', '馬鈴薯', '紅蘿蔔', '洋蔥']"
16855,1,"['雞腿', '鰹魚片', '紹興酒', '花椰菜']"
16865,2,"['米粉', '透抽', '蛤蜊', '芹菜', '紅蘿蔔', '蔥', '蒜頭']"
16868,1,"['香菇', '紅蘿蔔', '荷蘭豆']"
16869,1,"['雞腿', '麵線', '紹興酒', '紅棗', '薑']"
16881,2,"['牛腩', '薑', '蔥', '洋蔥', '紅蘿蔔', '馬鈴薯', '鮮奶油']"
16889,0,"['雞蛋', '起司']"
16897,0,"['雞蛋', '低筋麵粉', '泡打粉', '牛奶', '鮮奶油']"
16898,0,"['蘋果', '低筋麵粉', '雞蛋']"
16900,1,"['高麗菜', '蒜頭', '培根', '紹興酒']"
16903,4,"['里肌肉', '雞蛋', '太白粉', '馬鈴薯', '紅蘿蔔', '洋蔥']"
16908,4,"['牛排', '蘑菇', '紅蘿蔔', '蔥', '蒜頭', '雞蛋']"
16916,2,"['南瓜', '雞腿', '紅蘿蔔', '蒜頭']"
16921,4,"['南瓜', '米粉', '蔥', '蝦子', '香菇', '紅蘿蔔']"
16923,1,"['南瓜', '花椰菜']"
16925,0,"['麵線', '起司', '海苔']"
16927,3,"['地瓜', '檸檬']"
16931,0,"['高筋麵粉', '奶粉', '酵母', '雞蛋', '牛奶']"
16935,4,"['馬鈴薯', '香腸', '菠菜', '蒜頭', '義大利麵', '鮮奶油', '起司']"
16937,0,"['中筋麵粉', '泡打粉', '南瓜', '雞蛋', '牛奶', '巧克力']"
16938,3,"['雞翅', '栗子', '蔥', '紹興酒']"
16940,3,['檸檬']
16942,1,"['雞腿', '米', '香菇', '高麗菜', '薑']"
16952,0,"['中筋麵粉', '地瓜', '酵母', '泡打粉']"
16986,2,"['大腸', '薑', '九層塔', '雞蛋', '杏鮑菇', '蒜頭', '紹興酒']"
16992,0,"['中筋麵粉', '雞蛋', '泡打粉', '花生']"
17001,1,"['百頁豆腐', '白蘿蔔', '木耳', '香菇', '高湯']"
17012,0,"['低筋麵粉', '玉米粉', '雞蛋', '檸檬']"
17016,1,"['絲瓜', '薑']"
17018,1,"['豬五花肉', '蒜頭', '紹興酒']"
17022,4,"['蝦子', '蔥', '蒜頭']"
17024,0,"['雞蛋', '海苔', '低筋麵粉']"
17026,1,"['菠菜', '金針菇', '蒜頭']"
17027,2,"['雞胸肉', '鳳梨', '紅蘿蔔', '蔥', '薑', '洋蔥', '太白粉', '紹興酒']"
17040,4,"['豬絞肉', '蒜頭', '蔥', '馬鈴薯', '高湯']"
17046,0,"['雞蛋', '牛奶']"
17048,2,"['番茄', '黃瓜', '芹菜', '薑', '蒜頭', '豬肉', '太白粉']"
17053,1,"['高麗菜', '紹興酒', '豆腐乳', '蒜頭']"
17058,1,"['高湯', '雞腿', '薑', '香菇', '紹興酒']"
17059,1,"['豬五花肉', '蒜頭', '蘋果', '小黃瓜']"
17080,1,"['雞腿', '茄子', '洋蔥', '椰奶']"
17081,0,"['起司', '雞蛋', '鮮奶油', '泡打粉', '低筋麵粉']"
17082,0,"['雞蛋', '牛奶', '低筋麵粉', '泡打粉']"
17096,0,"['吐司', '牛奶', '雞蛋']"
17099,1,"['美生菜', '甜椒', '吐司']"
17103,1,"['苦瓜', '梅子']"
17106,4,"['鱈魚', '紹興酒', '蔥', '薑', '香菜']"
17110,3,"['大腸', '蔥']"
17112,3,['雞蛋豆腐']
17114,1,"['南瓜', '高湯', '牛奶']"
17115,3,"['豆腐皮', '蔥']"
17123,4,"['雞胸肉', '玉米', '豆腐', '洋蔥', '紅蘿蔔', '太白粉']"
17128,2,"['雞蛋', '番茄', '蔥', '高湯', '洋蔥', '蒜頭']"
17130,3,['地瓜']
17131,0,"['雞蛋', '中筋麵粉', '低筋麵粉']"
17134,0,"['中筋麵粉', '牛奶', '酵母', '泡打粉', '蔥']"
17146,4,"['蘑菇', '雞蛋', '培根', '馬鈴薯', '番茄', '香腸']"
17148,4,"['豬五花肉', '蔥', '蒜頭', '紹興酒']"
17155,0,"['雞蛋', '低筋麵粉', '泡打粉', '檸檬']"
17158,1,"['鮭魚', '檸檬', '番茄', '花椰菜', '雞蛋']"
17177,2,"['洋蔥', '櫛瓜', '番茄', '茄子', '青椒', '蒜頭']"
17192,1,"['鰹魚粉', '青豆', '洋蔥', '豬排', '雞蛋']"
17193,4,"['蔥', '薑', '蝦子', '紹興酒']"
17194,3,"['排骨', '蔥', '紹興酒']"
17195,4,"['白菜', '豆皮', '香菇', '蝦子', '蔥', '豬肉', '杏鮑菇', '高湯']"
17199,1,"['高麗菜', '豬絞肉', '韭菜']"
17203,1,"['高麗菜', '白飯', '紅蘿蔔', '鴻喜菇']"
17209,1,"['雞腿', '洋蔥', '蒜頭']"
17213,2,"['洋蔥', '紅蘿蔔', '牛腱', '番茄', '白酒', '蘑菇']"
17215,1,"['紅酒', '洋蔥', '蒜頭', '牛小排']"
17218,3,['餛飩']
17228,1,"['洋菇', '雞蛋', '蒜頭']"
17231,3,['吐司']
17232,4,"['豬五花肉', '高麗菜', '雞蛋', '洋蔥', '傳統豆腐', '蔥', '鰹魚片', '紹興酒']"
17236,0,"['酥皮', '牛小排', '馬鈴薯', '雞蛋', '牛奶', '蒜頭', '起司']"
17239,0,"['高筋麵粉', '雞蛋', '牛奶', '玉米粉']"
17241,2,"['雞腿', '蒜頭', '薑', '紹興酒', '紅棗', '枸杞']"
17242,3,"['牛小排', '蔥']"
17246,1,"['苦瓜', '香菇', '鰹魚粉']"
17251,0,"['鮮奶油', '草莓', '玉米']"
17259,3,['鱸魚']
17261,4,"['地瓜', '太白粉', '泡打粉']"
17269,3,"['香菇', '雞肉', '栗子', '紹興酒']"
17274,4,"['牛排', '蔥', '芋頭', '紹興酒']"
17276,3,['芋頭']
17277,3,"['豬絞肉', '蔥', '餛飩']"
17291,1,"['豬五花肉', '薑', '蒜頭']"
17292,1,"['大白菜', '雞蛋', '蝦子', '蒜頭', '紹興酒']"
17298,2,"['馬鈴薯', '番茄', '蒜頭', '香菜']"
17301,4,"['米', '蒟蒻', '鴻喜菇', '紅蘿蔔', '檸檬', '青豆', '鰹魚粉']"
17306,4,"['南瓜', '蔥', '鹹蛋']"
17307,1,"['小黃瓜', '雞蛋', '蒜頭']"
17311,2,"['米', '香腸', '青江菜', '紅蘿蔔', '蒜頭', '紹興酒']"
17314,1,"['高麗菜', '洋蔥', '雞蛋']"
17324,1,['南瓜']
17325,3,"['香菇', '雞腿', '玉米筍']"
17327,4,"['洋蔥', '馬鈴薯', '洋菇', '豬肉', '鮮奶油']"
17344,3,['香腸']
17351,4,"['白飯', '雞蛋', '洋蔥', '蔥', '雞腿']"
17357,3,"['豬絞肉', '糯米', '蔥']"
17368,1,"['菠菜', '豬絞肉', '冬粉', '紹興酒']"
17374,2,"['雞翅', '檸檬', '薑', '蘑菇', '豆莢', '番茄', '高湯', '香菜', '椰奶']"
17375,4,"['番茄', '蒜頭', '雞肉', '紹興酒', '太白粉']"
17384,3,"['雞蛋', '鹹蛋', '太白粉']"
17388,3,"['雞腿', '蔥']"
17389,1,"['蘆筍', '玉米筍', '蝦子', '紅蘿蔔', '紹興酒']"
17398,1,"['鯛魚', '香菜', '雞蛋', '薑']"
17399,1,"['鱸魚', '薑']"
17400,0,"['雞蛋', '泡打粉', '低筋麵粉', '鮮奶油']"
17402,1,"['香菇', '洋菇', '紅蘿蔔', '玉米筍']"
17403,1,"['薑', '雞蛋']"
17404,1,"['酸梅', '番茄']"
17406,0,"['低筋麵粉', '泡打粉', '雞蛋', '蘋果']"
17409,0,"['奶粉', '雞蛋', '低筋麵粉', '高筋麵粉', '鮮奶油']"
17428,4,"['小白菜', '蝦子', '肉絲', '蔥', '高湯', '高筋麵粉', '雞蛋', '太白粉']"
17429,4,"['胛心肉', '蔥', '蒜頭']"
17441,1,"['苦瓜', '鹹蛋']"
17442,0,"['高筋麵粉', '酵母', '牛奶', '玉米', '熱狗', '起司']"
17443,3,['地瓜']
17444,4,"['馬鈴薯', '花椰菜', '豬絞肉']"
17445,3,"['草莓', '酥皮']"
17446,1,"['中筋麵粉', '豬絞肉', '韭菜']"
17453,0,"['低筋麵粉', '酵母', '高筋麵粉', '熱狗', '黑橄欖']"
17454,4,"['鰻魚', '雞蛋', '香菜', '太白粉']"
17463,0,"['雞蛋', '低筋麵粉', '泡打粉', '巧克力']"
17465,3,"['草莓', '蘋果', '檸檬']"
17466,0,"['吐司', '雞蛋', '牛奶', '蔓越莓', '鮮奶油']"
17476,3,"['地瓜', '白飯']"
17478,4,"['黃瓜', '南瓜', '鹹蛋', '豬五花肉', '傳統豆腐', '蝦子', '蔥', '紹興酒']"
17480,2,"['洋蔥', '蒜頭', '番茄', '起司', '香菜', '九層塔']"
17482,3,"['烏龍麵', '高湯']"
17486,4,"['九層塔', '蛤蜊', '蔥', '薑']"
17492,0,"['低筋麵粉', '雞蛋', '牛奶', '泡打粉']"
17495,0,"['馬鈴薯', '鮮奶油', '起司', '牛奶']"
17506,0,"['牛奶', '玉米粉', '雞蛋']"
17507,0,"['雞蛋', '低筋麵粉', '泡打粉', '牛奶', '檸檬']"
17523,0,"['高筋麵粉', '酵母', '牛奶', '香蕉']"
17524,2,"['豬五花肉', '紹興酒', '蔥', '薑', '蒜頭', '青江菜']"
17533,1,"['紅蘿蔔', '香菇']"
17535,1,"['豆莢', '木耳', '香菇', '蒜頭', '扁魚', '蝦子', '大白菜', '螃蟹', '干貝']"
17540,2,"['雞蛋', '洋蔥', '小黃瓜', '紅蘿蔔', '蒜頭', '蔥']"
17541,0,"['低筋麵粉', '雞蛋']"
17547,1,"['雞肉', '香菜', '蒜頭']"
17552,2,"['鱸魚', '檸檬', '蒜頭', '香菜', '薑', '蔥']"
17556,3,['高筋麵粉']
17562,3,"['豬絞肉', '脆瓜', '蔥']"
17565,3,['地瓜']
17567,4,"['番茄', '雞蛋', '蔥']"
17572,1,"['菠菜', '吐司', '洋菇', '雞胸肉', '起司']"
17573,2,"['洋蔥', '肉絲', '豆芽菜', '韭菜']"
17575,1,"['蘆筍', '木耳', '肉絲', '蒜頭']"
17579,1,"['木耳', '韭菜', '雞蛋', '蒜頭']"
17585,3,['雞腿']
17587,1,"['芹菜', '豆干', '里肌肉', '木耳', '薑', '糯米', '玉米粉']"
17589,1,"['豆包', '香菜']"
17596,4,"['蝦子', '蒜頭', '蔥', '紹興酒']"
17598,2,"['香腸', '雞腿', '洋蔥', '蒜頭', '番茄', '高湯', '米', '蝦子', '青豆', '香菜']"
17601,1,"['豆包', '九層塔']"
17604,4,"['雞胸肉', '九層塔', '太白粉', '紹興酒', '蒜頭', '地瓜']"
17610,3,"['魷魚', '四季豆', '白飯']"
17611,4,"['高麗菜', '蔥', '蒜頭']"
17614,3,"['蝦子', '高粱']"
17615,0,"['高筋麵粉', '酵母', '牛奶']"
17616,4,"['豬梅花肉', '蒜頭', '薑', '雞蛋', '地瓜', '蓮藕', '紹興酒']"
17617,1,"['雞翅', '紹興酒', '蒜頭']"
17619,4,"['芋頭', '雞腿', '蔥', '紹興酒']"
17621,0,"['高筋麵粉', '低筋麵粉', '酵母', '起司', '蔥', '豬肉', '雞蛋']"
17624,4,"['馬鈴薯', '蒜頭']"
17627,4,"['豬五花肉', '鳥蛋', '傳統豆腐', '蔥', '蒜頭']"
17628,3,"['巧克力', '玉米']"
17631,4,"['豬五花肉', '洋蔥', '蔥', '蒜頭']"
17634,4,"['雞腿', '米', '糙米', '薑', '蒜頭', '蔥', '紹興酒']"
17640,3,['金針菇']
17647,4,"['黃瓜', '豬絞肉', '香菇', '紅蘿蔔', '蔥', '雞蛋', '太白粉']"
17658,3,['芒果']
17664,4,"['龍鬚菜', '蔥', '蒜頭', '雞蛋', '鹹蛋']"
17666,3,"['地瓜', '起司', '吐司']"
17679,1,"['高麗菜', '雞蛋']"
17696,2,"['里肌肉', '洋蔥', '馬鈴薯', '紅蘿蔔', '蘋果', '蒜頭', '小黃瓜', '高湯']"
17700,1,"['紅蘿蔔', '銀耳', '高湯']"
17702,4,"['中筋麵粉', '蔥', '冬粉', '蒜頭']"
17708,0,"['雞蛋', '低筋麵粉', '泡打粉', '牛奶']"
17709,4,"['番茄', '傳統豆腐', '蔥', '蒜頭', '米']"
17712,2,"['鱈魚', '蔥', '紅蘿蔔', '薑', '花椰菜']"
17713,3,"['豬絞肉', '紹興酒', '雞蛋']"
17716,1,"['龍鬚菜', '雞蛋', '蒜頭']"
17717,4,"['里肌肉', '香菇', '洋蔥', '馬鈴薯', '白飯']"
17723,2,"['芹菜', '豆干', '蒜頭', '紅蘿蔔']"
17728,3,"['鮪魚', '玉米', '吐司']"
17729,1,"['蒜頭', '豬肉']"
17730,2,"['雞胸肉', '洋蔥', '蒜頭', '番茄', '高湯', '鮮奶油', '檸檬']"
17735,3,"['傳統豆腐', '蔥']"
17736,4,"['米', '薑', '蔥', '豬絞肉', '雞蛋']"
17739,3,"['雞心', '蔥', '紹興酒']"
17745,1,"['番茄', '起司', '大白菜', '香菇', '蝦子', '豬五花肉']"
17757,4,"['馬鈴薯', '洋蔥', '鮪魚']"
17759,4,"['韭菜', '臘腸', '地瓜', '低筋麵粉', '太白粉']"
17766,3,['鳳梨']
17771,3,['鯖魚']
17781,0,"['雞蛋', '牛奶', '低筋麵粉', '泡打粉', '地瓜']"
17788,0,"['檸檬', '雞蛋', '牛奶', '低筋麵粉', '泡打粉']"
17794,1,['茄子']
17795,1,['九層塔']
17801,2,"['義大利麵', '洋蔥', '番茄', '豬絞肉', '蒜頭', '起司']"
17804,4,"['年糕', '洋蔥', '魚板', '蔥', '豬肉']"
17814,0,"['豬絞肉', '低筋麵粉', '玉米粉', '泡打粉', '雞蛋']"
17818,0,"['低筋麵粉', '高筋麵粉', '蔥', '酵母']"
17822,0,"['中筋麵粉', '低筋麵粉']"
17829,0,"['葡萄乾', '米', '高筋麵粉', '酵母']"
17834,4,"['鮪魚', '蔥', '蒜頭']"
17836,1,"['麵線', '薑']"
17839,4,"['中筋麵粉', '紅蘿蔔', '太白粉']"
17840,0,"['中筋麵粉', '泡打粉', '酵母']"
17851,4,"['白蘿蔔', '芋頭', '金針菇', '雞腿']"
17856,0,"['雞蛋', '低筋麵粉', '高筋麵粉', '奶粉', '泡打粉', '牛奶']"
17858,0,"['雞蛋', '低筋麵粉']"
17861,4,"['排骨', '紹興酒', '蔥', '蒜頭']"
17879,4,"['高湯', '中筋麵粉', '嫩豆腐', '金針菇', '鴻喜菇', '紹興酒', '太白粉', '蔥']"
17882,3,"['蘋果', '葡萄乾', '白酒', '低筋麵粉', '核桃']"
17895,0,"['雞蛋', '起司', '牛奶', '低筋麵粉', '玉米粉', '檸檬']"
17902,1,"['苦瓜', '豬肉', '雞蛋', '鰹魚片', '紹興酒']"
17903,4,"['雞蛋', '牛奶', '蔥', '香菜', '芹菜', '起司']"
17908,4,"['雞蛋', '洋蔥', '蒜頭', '馬鈴薯']"
17919,1,"['油菜', '蒜頭']"
17923,2,"['番茄', '洋蔥', '蒜頭', '豬絞肉']"
17931,1,"['蝦子', '檸檬', '小黃瓜', '番茄']"
17934,2,"['吐司', '秋葵', '紅蘿蔔', '蒜頭']"
17935,1,"['雞翅', '蒜頭', '檸檬']"
17937,1,"['豬排', '牛蒡', '玉米', '排骨', '紹興酒']"
17939,4,"['豬絞肉', '洋蔥', '蔥']"
17940,1,"['米', '魚漿', '香菇', '紅蘿蔔', '芹菜']"
17945,0,"['低筋麵粉', '泡打粉', '雞蛋', '牛奶', '蔓越莓', '蛋白粉']"
17963,4,"['豬絞肉', '馬鈴薯', '紅蘿蔔', '秋葵', '蔥']"
17965,4,"['雞胸肉', '紅蘿蔔', '鴻喜菇', '蔥', '海苔', '雞蛋', '高湯']"
17966,0,"['中筋麵粉', '酵母', '泡打粉', '起司', '核桃', '蔓越莓']"
17968,4,"['苦瓜', '鹹蛋', '蔥', '蒜頭']"
17969,4,"['傳統豆腐', '木耳', '紅蘿蔔', '蔥']"
17976,1,"['豬肉', '小黃瓜', '蒜頭']"
17980,2,"['傳統豆腐', '甜椒', '洋蔥', '香菜']"
17982,3,"['蘋果', '檸檬']"
17983,3,"['糯米', '香菇', '蝦子', '豬肉']"
17984,1,"['芹菜', '杏鮑菇', '豆包', '薑']"
17987,0,"['巧克力', '雞蛋', '中筋麵粉', '泡打粉']"
17990,1,"['龍鬚菜', '豬肉', '薑', '紹興酒']"
17995,1,"['豬絞肉', '蒜頭']"
17996,1,"['豆包', '薑']"
17998,3,['雞翅']
18000,4,"['鱸魚', '蔥', '薑', '紹興酒']"
18006,4,"['蒟蒻', '小白菜', '杏鮑菇', '蒜頭', '蔥']"
18012,1,"['韭菜', '豬肉', '薑']"
18019,0,"['高筋麵粉', '酵母', '低筋麵粉', '草莓', '雞蛋', '蔓越莓']"
18020,3,['培根']
18027,2,"['魚板', '年糕', '蔥', '牛小排', '海帶', '蒜頭', '洋蔥']"
18036,0,"['甜椒', '起司', '雞胸肉', '義大利麵', '牛奶']"
18040,1,"['紹興酒', '薑']"
18041,3,"['泡菜', '香菇', '蝦子', '花枝', '蛋餃']"
18042,4,"['豬絞肉', '蝦子', '荸薺', '蒜頭', '糯米', '雞蛋', '紹興酒']"
18052,4,"['豬絞肉', '傳統豆腐', '雞蛋', '蔥', '薑', '太白粉', '香菜', '紹興酒']"
18056,4,"['米', '洋蔥', '杏鮑菇', '高麗菜', '魚板', '牛奶', '蔥']"
18072,1,"['花枝', '絲瓜', '薑', '麵線']"
18073,4,"['起司', '酵母', '中筋麵粉', '洋蔥', '雞胸肉', '蔥', '蒜頭']"
18075,1,"['糯米', '豬絞肉', '花椰菜', '蝦子', '紹興酒']"
18093,0,"['雞蛋', '高筋麵粉', '酵母']"
18094,0,"['低筋麵粉', '雞蛋', '起司', '蔥']"
18099,4,"['雞腿', '洋蔥', '太白粉', '紹興酒']"
18101,0,"['中筋麵粉', '蔓越莓', '酵母']"
18102,1,"['麵線', '蒜頭']"
18104,3,"['酥皮', '蝦子', '雞蛋']"
18107,2,"['絲瓜', '枸杞', '豆腐', '薑']"
18110,2,"['花枝', '香菜', '九層塔', '蒜頭']"
18119,2,"['蛋餃', '白菜', '番茄', '薑', '蔥', '高湯']"
18124,2,"['蝦子', '青江菜', '薑', '枸杞', '紹興酒']"
18126,3,['奇異果']
18132,2,"['花枝', '海帶', '甜椒', '洋蔥', '檸檬']"
18139,4,"['芋頭', '豬絞肉', '芹菜']"
18140,4,"['白蘿蔔', '鰹魚片', '蔥', '豬絞肉', '紹興酒', '高湯']"
18149,2,"['小黃瓜', '雞胸肉', '洋蔥', '番茄', '香菜', '檸檬']"
18164,0,"['花生', '雞蛋', '低筋麵粉', '巧克力']"
18172,1,"['韭菜', '花枝', '紅蘿蔔']"
18185,1,"['鱸魚', '蒜頭', '紹興酒']"
18192,2,"['米', '薑', '香菇', '竹筍', '紅蘿蔔', '紹興酒']"
18195,4,"['甜不辣', '洋蔥', '蔥']"
18196,1,"['肉骨茶', '排骨', '枸杞', '紹興酒', '蒜頭']"
18198,0,"['中筋麵粉', '泡打粉', '牛奶', '酵母']"
18202,1,"['雞蛋', '甜椒', '起司']"
18206,3,['蝦子']
18207,3,"['蝦子', '蟹管肉', '豌豆']"
18208,0,"['雞蛋', '低筋麵粉']"
18210,0,"['雞蛋', '泡打粉', '低筋麵粉', '牛奶', '檸檬']"
18226,2,"['豬五花肉', '芹菜', '蔥', '薑', '蒜頭', '豆干', '魷魚', '紹興酒']"
18233,1,['蒜頭']
18235,4,"['排骨', '芋頭', '米粉', '芹菜']"
18242,4,"['馬鈴薯', '牛小排', '紅蘿蔔', '洋蔥', '紹興酒']"
18254,1,"['薑', '絲瓜', '蛤蜊']"
18255,1,"['泡菜', '小黃瓜']"
18260,1,"['豬五花肉', '黃瓜', '蒜頭', '紹興酒']"
18266,4,"['豬五花肉', '蔥', '蝦子', '魷魚', '芹菜', '蒜頭', '豆干', '紹興酒']"
18286,4,"['韭黃', '肉絲', '蒜頭', '紹興酒', '太白粉']"
18292,1,"['四季豆', '蒜頭']"
18297,0,"['雞蛋', '低筋麵粉', '海苔']"
18302,3,"['白飯', '鰹魚片']"
18308,0,"['雞蛋', '低筋麵粉', '蘋果', '優格', '泡打粉']"
18313,0,"['低筋麵粉', '草莓', '蘋果', '玉米粉', '雞蛋']"
18319,4,"['蛤蜊', '蒜頭', '蔥', '紹興酒']"
18321,1,['高麗菜']
18322,1,['美生菜']
18324,2,"['低筋麵粉', '雞蛋', '雞腿', '馬鈴薯', '洋蔥', '蒜頭', '菠菜', '玉米', '鮮奶油']"
18333,0,"['雞蛋', '低筋麵粉', '奶粉']"
18338,0,"['中筋麵粉', '蔥', '雞蛋']"
18340,1,"['皇帝豆', '扁魚', '米', '蒜頭']"
18348,2,"['熱狗', '吐司', '甜椒', '蘿美生菜', '蒜頭']"
18369,4,"['米', '蔥', '蒜頭', '雞腿']"
18371,1,"['米', '干貝', '香菇', '玉米', '紅蘿蔔', '秀珍菇', '豆皮', '甜豆', '紹興酒', '鰹魚粉']"
18382,4,"['豆腐', '洋蔥', '蔥']"
18383,1,"['菠菜', '玉米', '木耳', '蒜頭']"
18385,4,"['雞腿', '紅蘿蔔', '馬鈴薯', '蒜頭', '蔥']"
18398,1,"['高湯', '油麵', '豆芽菜', '雞蛋', '鰹魚片']"
18402,4,"['洋蔥', '蔥', '豬五花肉', '紹興酒', '紅酒']"
18406,4,"['雞腿', '薑', '蒜頭', '蔥']"
18408,1,"['白飯', '火腿', '海苔', '花椰菜', '鱈魚', '蘋果']"
18411,3,"['杏鮑菇', '雞蛋', '蝦子', '蛋餃']"
18413,1,"['豬五花肉', '肉燥', '豆芽菜', '雞胸肉', '蛋皮']"
18416,0,"['白飯', '海苔', '雞蛋']"
18419,3,"['檸檬', '雞蛋']"
18429,0,"['牛奶', '雞蛋']"
18433,2,"['高麗菜', '洋蔥', '紅蘿蔔', '馬鈴薯', '里肌肉', '番茄', '鴻喜菇']"
18444,0,"['起司', '義大利麵', '雞蛋']"
18447,3,['雞蛋']
18451,1,['花椰菜']
18454,0,"['吐司', '火腿', '起司', '雞蛋', '牛奶']"
18456,3,['熱狗']
18458,3,"['雞蛋', '紹興酒']"
18460,2,"['紅蘿蔔', '花椰菜', '起司', '雞蛋', '玉米', '海苔', '豬絞肉', '豆腐']"
18477,3,"['雞蛋', '吐司']"
18487,0,"['雞蛋', '玉米', '香腸', '豬排', '吐司']"
18493,0,"['白飯', '草莓', '海苔', '蛋皮']"
18498,0,"['鮮奶油', '草莓', '雞蛋', '牛奶', '低筋麵粉']"
18504,0,"['牛奶', '鮮奶油', '雞蛋']"
18505,4,"['牛蒡', '紅蘿蔔', '蒟蒻', '香菇', '米', '油豆腐', '紹興酒', '鰹魚粉']"
18511,0,"['中筋麵粉', '泡打粉', '牛奶', '酵母']"
18512,0,"['高筋麵粉', '低筋麵粉', '奶粉', '酵母', '雞蛋', '牛奶', '葡萄乾']"
18514,2,"['白飯', '蝦子', '香菇', '竹筍', '紅蘿蔔', '秀珍菇', '貢丸', '香菜']"
18519,0,"['高筋麵粉', '低筋麵粉', '雞蛋', '牛奶', '酵母', '蝦子', '火腿']"
18522,3,"['吐司', '雞蛋']"
18529,3,"['雞胸肉', '地瓜']"
18537,2,"['白蘿蔔', '紅蘿蔔', '香菇', '牛蒡', '蒟蒻', '豬五花肉', '蔥']"
18538,3,['白飯']
18540,3,"['白飯', '鰹魚片']"
18551,0,"['中筋麵粉', '巧克力', '牛奶', '雞蛋']"
18561,2,"['白飯', '菠菜', '小黃瓜', '紅蘿蔔', '海苔']"
18562,1,"['蒜頭', '雞胸肉', '紹興酒']"
18565,0,"['雞蛋', '低筋麵粉', '泡打粉', '鮮奶油']"
18575,3,['白飯']
18580,1,"['小黃瓜', '洋蔥', '米']"
18589,0,"['雞蛋', '牛奶']"
18591,0,"['酵母', '牛奶', '高筋麵粉', '奶粉', '雞蛋', '低筋麵粉']"
18594,0,"['雞蛋', '低筋麵粉', '泡打粉']"
18597,1,"['豆莢', '蒜頭']"
18606,0,"['雞蛋', '低筋麵粉', '牛奶']"
